#t[fm] T=180MeV(bound)	T=200MeV(bound)	T=250MeV(bound)	T=180MeV(free)	T=200MeV(free)	T=250MeV(free)
73.86938999999998 0.20481440972222223 0.03905953124999999 0.000793229166666667 0.003130635683760682 0.0014493146929824548 0.0003592414529914539
77.38697999999998 0.18948046875000005 0.03346552083333333 0.0006561458333333332 0.0031672542735042743 0.0014598684210526296 0.000362152777777779
80.90456999999998 0.17525546875 0.028691380208333294 0.0005667708333333338 0.0032095886752136734 0.0014716557017543847 0.0003597489316239325
84.42215999999998 0.16220286458333333 0.02462945312500002 0.0005037500000000004 0.00325387286324786 0.0014716008771929817 0.00035568910256410355
87.93974999999998 0.1500627604166667 0.02117406249999998 0.00046968750000000016 0.003280982905982906 0.0014688870614035059 0.00035651709401709564
91.45733999999997 0.138888888888889 0.018240208333333296 0.00043708333333333343 0.003309348290598286 0.0014805098684210506 0.0003569444444444451
94.97492999999997 0.1285830729166667 0.01573080729166668 0.00041104166666666687 0.0033488247863247803 0.001480866228070175 0.0003568376068376077
98.49251999999997 0.11900234375 0.013601692708333356 0.0003934375000000004 0.003372142094017091 0.001482538377192981 0.0003581730769230784
102.01010999999997 0.11019496527777778 0.011788255208333341 0.00037802083333333356 0.0034048076923076888 0.0014845942982456128 0.0003598824786324795
105.52769999999997 0.10208307291666666 0.010244348958333326 0.0003736458333333337 0.0034299946581196486 0.0014767817982456136 0.00036351495726495855
109.04528999999997 0.09461024305555558 0.008939635416666666 0.0003667708333333334 0.003452029914529908 0.0014768366228070141 0.00036244658119658244
112.56287999999996 0.08772144097222223 0.007814192708333334 0.0003607291666666672 0.0034604967948717947 0.0014835526315789454 0.000364075854700856
116.08046999999996 0.08129505208333335 0.006872994791666659 0.0003584375 0.0034814102564102523 0.0014787554824561384 0.0003613514957264975
119.59805999999996 0.07539375000000005 0.006074739583333336 0.00035843750000000014 0.003513969017094012 0.0014882675438596495 0.00036063034188034377
123.11564999999996 0.06993515624999996 0.005380364583333335 0.00035552083333333356 0.00352580128205128 0.0014848410087719291 0.0003609241452991467
126.63323999999996 0.06489279513888892 0.004797473958333334 0.0003647916666666669 0.003545192307692306 0.0014858004385964903 0.00035830662393162546
130.15082999999996 0.060199392361111145 0.004298828124999999 0.0003573958333333336 0.0035696581196581196 0.001485197368421051 0.0003565972222222237
133.66841999999997 0.05590824652777778 0.0038854687499999996 0.00035614583333333364 0.003580368589743584 0.0014899396929824555 0.00036063034188034296
137.18600999999998 0.05194401041666666 0.00352364583333333 0.00036354166666666664 0.0035909455128205117 0.0014906524122807012 0.0003534188034188046
140.7036 0.04825399305555555 0.003221614583333335 0.00036437500000000044 0.0036067574786324778 0.001499999999999997 0.0003557959401709423
144.22119 0.04483498263888892 0.0029676302083333347 0.0003655208333333337 0.0036139957264957213 0.0015012335526315786 0.00035697115384615536
147.73878000000002 0.04169166666666668 0.002752473958333335 0.00036343750000000015 0.0036184561965811922 0.0014983552631578953 0.0003629273504273523
151.25637000000003 0.03881579861111107 0.002553697916666669 0.0003650000000000001 0.0036278311965811977 0.0014988212719298226 0.00035889423076923235
154.77396000000005 0.03612838541666667 0.0023920052083333363 0.00036802083333333354 0.003633440170940171 0.0014985745614035087 0.0003612713675213696
158.29155000000006 0.0336651909722222 0.002266223958333338 0.0003648958333333334 0.003650480769230771 0.0015018366228070142 0.00036276709401709587
161.80914000000007 0.03137074652777777 0.0021489322916666675 0.00035729166666666684 0.0036491452991452944 0.0014938048245614005 0.00036129807692307823
165.32673000000008 0.029261197916666672 0.002049192708333335 0.0003718750000000001 0.0036497596153846124 0.0014976151315789462 0.00035942841880342013
168.8443200000001 0.027300868055555552 0.0019670572916666664 0.0003543750000000002 0.00366760149572649 0.0014910635964912296 0.0003634348290598303
172.3619100000001 0.02549184027777778 0.0018950000000000009 0.0003568750000000005 0.003670940170940172 0.001491008771929822 0.0003616452991453005
175.87950000000012 0.023847743055555558 0.001832447916666668 0.00035354166666666677 0.0036808493589743554 0.0014863486842105215 0.00036175213675213844
179.39709000000013 0.022312413194444457 0.001787057291666665 0.00035833333333333344 0.003684668803418798 0.001494161184210523 0.0003621260683760698
182.91468000000015 0.02089982638888888 0.0017351822916666655 0.0003611458333333336 0.0036921207264957283 0.0014956962719298232 0.0003633012820512834
186.43227000000016 0.019600954861111127 0.0017106770833333338 0.0003564583333333334 0.003686698717948716 0.0014950657894736833 0.0003650373931623945
189.94986000000017 0.018386892361111115 0.0016691145833333339 0.0003638541666666671 0.003693215811965813 0.0014896381578947359 0.0003637553418803431
193.46745000000018 0.017267447916666668 0.0016501041666666676 0.00035635416666666693 0.003690037393162393 0.0014949013157894743 0.00036575854700854804
196.9850400000002 0.01623645833333334 0.0016241666666666648 0.00036291666666666655 0.0036968749999999953 0.0014997532894736854 0.0003642094017094031
200.5026300000002 0.015294878472222218 0.0016066406250000004 0.00035854166666666706 0.0036981036324786314 0.0014979166666666639 0.00036073717948718165
204.02022000000022 0.014409114583333339 0.0015863541666666652 0.0003604166666666671 0.003705608974358969 0.00150191885964912 0.0003642361111111126
207.53781000000023 0.013569704861111117 0.001578906249999999 0.0003540625000000002 0.0037094551282051244 0.0014970668859649126 0.00036097756410256567
211.05540000000025 0.012786458333333337 0.0015594791666666663 0.00035906250000000033 0.003710176282051283 0.0015019736842105255 0.0003550213675213689
214.57299000000026 0.012102430555555552 0.001541666666666665 0.00036083333333333367 0.0037091613247863223 0.00149720394736842 0.0003591346153846173
218.09058000000027 0.011454687500000005 0.0015388020833333315 0.00035406250000000043 0.00370884081196581 0.0014853892543859651 0.0003581463675213695
221.60817000000029 0.010869791666666663 0.0015253645833333323 0.0003531250000000002 0.0037103098290598283 0.0014923245614035076 0.0003627670940170954
225.1257600000003 0.010317447916666674 0.0015212760416666654 0.00035927083333333335 0.00370040064102564 0.0014891447368421014 0.0003612713675213693
228.6433500000003 0.009831770833333338 0.0015189583333333318 0.00037302083333333366 0.0037039797008547033 0.0014933662280701755 0.0003611912393162403
232.16094000000032 0.00935928819444444 0.0015096354166666665 0.0003707291666666669 0.003701816239316238 0.0014932291666666668 0.000362767094017095
235.67853000000034 0.008925781249999999 0.0014990104166666646 0.00036260416666666705 0.0036962072649572705 0.001494188596491229 0.00036509081196581364
239.19612000000035 0.008542187500000003 0.0015002864583333329 0.0003665625000000003 0.003700694444444442 0.0014918585526315772 0.0003619658119658129
242.71371000000036 0.008184201388888895 0.0014989583333333348 0.000366979166666667 0.0036988782051281996 0.0014936951754385961 0.00036188568376068495
246.23130000000037 0.007855642361111114 0.0014959635416666632 0.000369479166666667 0.003705181623931622 0.0014915021929824558 0.00035921474358974436
249.7488900000004 0.007525694444444443 0.0014936979166666653 0.00036645833333333387 0.003714102564102564 0.0014963541666666638 0.00036169871794871993
253.2664800000004 0.007241145833333331 0.0014930208333333336 0.0003617708333333338 0.003710149572649571 0.001491694078947366 0.0003594284188034195
256.7840700000004 0.006981250000000002 0.001486171874999999 0.0003550000000000003 0.0037086004273504253 0.001488980263157897 0.00036076388888888996
260.30166000000037 0.00672256944444445 0.0014917187499999987 0.00036437500000000044 0.003713087606837609 0.0014959703947368405 0.00036148504273504406
263.81925000000035 0.006516666666666667 0.0014890885416666663 0.00036958333333333325 0.0037150106837606825 0.0014942434210526313 0.00036463675213675343
267.33684000000034 0.006302170138888889 0.0014923697916666668 0.0003663541666666669 0.0037161324786324757 0.0015019462719298234 0.0003646901709401728
270.8544300000003 0.006117881944444446 0.0014959895833333292 0.0003606250000000002 0.003713888888888889 0.0015047697368421058 0.0003639155982905997
274.3720200000003 0.005937499999999996 0.0014878645833333315 0.00035541666666666675 0.003717467948717947 0.001498492324561403 0.0003617254273504285
277.8896100000003 0.0057601562500000005 0.0014925260416666646 0.0003558333333333336 0.0037194978632478642 0.0014941885964912275 0.00036412927350427574
281.4072000000003 0.005615364583333337 0.0014976302083333335 0.00036447916666666687 0.003720779914529914 0.0015029605263157865 0.0003678151709401729
284.92479000000026 0.005468749999999997 0.001492812499999999 0.00036708333333333336 0.003730635683760681 0.001505071271929824 0.0003633814102564117
288.44238000000024 0.005348090277777778 0.0014901562499999978 0.00036104166666666663 0.0037243856837606824 0.0015068256578947368 0.00035945512820512935
291.9599700000002 0.005212847222222223 0.0014874218749999972 0.00036343750000000037 0.00372959401709402 0.001498739035087719 0.0003606570512820524
295.4775600000002 0.005112847222222223 0.0014828385416666646 0.0003536458333333333 0.0037237980769230807 0.0014987390350877192 0.0003592681623931636
298.9951500000002 0.005005902777777783 0.0014800000000000006 0.0003587500000000005 0.0037265758547008485 0.001497971491228068 0.00035966880341880474
302.5127400000002 0.004909114583333333 0.0014839322916666664 0.00035562500000000026 0.003731917735042737 0.001496765350877193 0.0003536858974358987
306.03033000000016 0.004814670138888889 0.0014884635416666653 0.00034916666666666695 0.003727136752136747 0.001493530701754384 0.000356196581196582
309.54792000000015 0.004727083333333335 0.0015033333333333324 0.0003511458333333334 0.003729994658119657 0.0014929824561403509 0.00035686431623931737
313.06551000000013 0.0046532986111111115 0.0015028124999999992 0.00035333333333333343 0.003737553418803417 0.0014931469298245582 0.0003593482905982916
316.5831000000001 0.004583159722222225 0.0014951562499999993 0.00035729166666666673 0.0037331196581196556 0.0014989309210526299 0.00035659722222222353
320.1006900000001 0.00452543402777778 0.0015005729166666657 0.0003576041666666669 0.0037390491452991424 0.0014962719298245615 0.00036001602564102745
323.6182800000001 0.004471614583333332 0.0014975260416666665 0.0003509374999999998 0.0037429487179487155 0.0014944353070175424 0.0003590544871794889
327.13587000000007 0.004407118055555555 0.001497083333333333 0.0003695833333333334 0.0037432959401709396 0.0014909265350877164 0.00036279380341880526
330.65346000000005 0.004367187499999997 0.0015015104166666668 0.0003605208333333335 0.0037404914529914537 0.001486622807017543 0.0003563301282051295
334.17105000000004 0.004316666666666674 0.0015077864583333356 0.0003573958333333337 0.003741773504273509 0.0014945449561403485 0.00035908119658119796
337.68864 0.004276996527777778 0.0014946354166666678 0.0003613541666666669 0.00374815705128205 0.0014955866228070166 0.00036175213675213865
341.20623 0.004230729166666666 0.001489374999999999 0.00034968749999999995 0.0037429487179487133 0.0014939418859649103 0.0003609241452991471
344.72382 0.00421076388888889 0.001494635416666665 0.0003570833333333335 0.0037414262820512764 0.0014973410087719282 0.000360977564102566
348.24141 0.004177864583333333 0.0014936197916666663 0.00035947916666666686 0.003734642094017088 0.0015027686403508783 0.00036153846153846305
351.75899999999996 0.0041416666666666685 0.0014979947916666622 0.00036260416666666694 0.003725106837606831 0.001501644736842103 0.00035974893162393345
355.27658999999994 0.004105121527777775 0.0014952083333333312 0.00036562500000000023 0.0037305555555555586 0.0015048519736842088 0.00036354166666666804
358.7941799999999 0.004075520833333334 0.0014986718749999994 0.00036239583333333344 0.003728418803418797 0.0014976425438596498 0.00036298076923077093
362.3117699999999 0.004054774305555555 0.001497526041666665 0.0003593750000000003 0.003727938034188026 0.0014994517543859634 0.00036247329059829216
365.8293599999999 0.004027343750000002 0.0014936718749999978 0.000357916666666667 0.003726415598290602 0.0014995065789473667 0.0003604700854700872
369.3469499999999 0.004012934027777777 0.001502682291666664 0.00036208333333333345 0.0037172809829059813 0.0014940515350877186 0.0003602029914529932
372.86453999999986 0.004002083333333329 0.001501874999999999 0.0003651041666666671 0.003730582264957263 0.0014946271929824556 0.0003573183760683776
376.38212999999985 0.003968663194444442 0.0014990885416666655 0.00035656250000000005 0.0037233707264957235 0.0014854714912280683 0.0003604166666666678
379.89971999999983 0.003954340277777778 0.0015005468749999978 0.00035010416666666675 0.003718910256410253 0.001494024122807017 0.00036089743589743674
383.4173099999998 0.003948871527777777 0.0014978645833333315 0.0003496875000000003 0.003721821581196574 0.001492379385964914 0.0003616452991453007
386.9348999999998 0.003918402777777778 0.0015053124999999993 0.0003555208333333336 0.003722462606837603 0.0014935307017543836 0.00036164529914530104
390.4524899999998 0.0039039930555555555 0.0015058854166666654 0.00036979166666666703 0.0037268162393162413 0.0014889254385964917 0.00036295405982906154
393.97007999999977 0.003884982638888889 0.001504973958333332 0.00036291666666666666 0.0037289797008546975 0.0014859923245614031 0.00036132478632478794
397.48766999999975 0.0038926215277777787 0.0015000520833333322 0.0003589583333333336 0.0037222756410256385 0.0014906798245614024 0.00036220619658119794
401.00525999999974 0.00387013888888889 0.0014911458333333337 0.0003630208333333338 0.0037254273504273455 0.0014907346491228022 0.00036116452991453134
404.5228499999997 0.003849045138888889 0.0014919531249999978 0.00035979166666666646 0.003724946581196573 0.0014885416666666664 0.00035966880341880544
408.0404399999997 0.0038522569444444446 0.0014898697916666663 0.00035468750000000035 0.0037271901709401687 0.0014870614035087694 0.000359695512820514
411.5580299999997 0.0038494791666666673 0.0014885677083333322 0.0003604166666666669 0.003734027777777778 0.0014869517543859632 0.00035932158119658273
415.0756199999997 0.0038353298611111092 0.0014870052083333317 0.00036552083333333353 0.003731997863247863 0.0014869517543859634 0.0003603098290598304
418.59320999999966 0.003814756944444442 0.0014828124999999987 0.0003690625 0.00372735042735042 0.0014844298245614007 0.00036340811965812115
422.11079999999964 0.0038051215277777736 0.0014933333333333313 0.000365729166666667 0.0037334134615384586 0.0014916118421052606 0.0003557692307692323
425.6283899999996 0.003790625000000001 0.0014910416666666661 0.00036312500000000033 0.003733092948717945 0.0014839912280701737 0.0003576388888888906
429.1459799999996 0.003773350694444443 0.0014930729166666677 0.00036489583333333345 0.0037270566239316206 0.00148799342105263 0.00035702457264957425
432.6635699999996 0.0037885416666666675 0.0014953645833333325 0.0003612499999999999 0.003729086538461537 0.0014878289473684184 0.0003596153846153862
436.1811599999996 0.0037777777777777796 0.0014941406249999972 0.00036854166666666703 0.003719925213675212 0.001492406798245614 0.0003527243589743605
439.69874999999956 0.00377387152777778 0.0014929687499999982 0.0003675000000000001 0.0037198985042735016 0.0014967105263157892 0.00035603632478632626
443.21633999999955 0.003778038194444442 0.0014999739583333336 0.0003623958333333334 0.0037171474358974298 0.001488294956140347 0.0003510950854700863
446.73392999999953 0.0037716145833333304 0.0015016666666666657 0.000357916666666667 0.003725560897435894 0.001494682017543862 0.0003577991452991465
450.2515199999995 0.003780642361111112 0.001500546874999996 0.0003536458333333336 0.003722435897435903 0.0014906524122807005 0.0003579326923076937
453.7691099999995 0.0037809895833333333 0.001496067708333331 0.00036187500000000027 0.0037225694444444515 0.001491831140350878 0.0003567841880341893
457.2866999999995 0.0037647569444444443 0.0014981770833333305 0.0003702083333333335 0.0037231036324786274 0.0014989857456140334 0.00035502136752136877
460.80428999999947 0.0037662326388888875 0.0014973697916666655 0.00035989583333333365 0.0037155181623931576 0.0015013706140350888 0.00036383547008547165
464.32187999999945 0.0037552951388888883 0.001504843749999998 0.0003576041666666669 0.0037177884615384542 0.0015008223684210527 0.00036009615384615556
467.83946999999944 0.003765798611111113 0.0015066406249999995 0.00035208333333333353 0.003724919871794865 0.0015029605263157874 0.0003611111111111127
471.3570599999994 0.0037521701388888874 0.0014946093749999985 0.0003620833333333335 0.0037273504273504262 0.0014919407894736826 0.0003607905982906003
474.8746499999994 0.003759201388888888 0.0015012500000000006 0.000353229166666667 0.0037280448717948765 0.0014982456140350854 0.0003617788461538478
478.3922399999994 0.0037513888888888883 0.001493151041666662 0.00035302083333333377 0.0037219017094017076 0.0014959978070175424 0.00036241987179487305
481.9098299999994 0.003741666666666666 0.0014969791666666662 0.00035260416666666686 0.0037271901709401613 0.0015027412280701753 0.00036076388888888996
485.42741999999936 0.0037367187499999987 0.0014917968749999983 0.0003599999999999999 0.003720860042735037 0.001507236842105262 0.00036103098290598363
488.94500999999934 0.003732812500000001 0.001490729166666663 0.00035833333333333344 0.0037169337606837564 0.0015085800438596466 0.0003599091880341901
492.4625999999993 0.0037453993055555582 0.0014986197916666657 0.00036593749999999983 0.003716479700854697 0.0015055372807017532 0.00036282051282051465
495.9801899999993 0.0037298611111111126 0.0014951302083333307 0.00036291666666666704 0.00372005876068376 0.0015024396929824587 0.0003634348290598303
499.4977799999993 0.00372282986111111 0.0014878125 0.0003595833333333336 0.0037132211538461472 0.0015044956140350865 0.00036156517094017293
503.0153699999993 0.0037140625000000017 0.0014896093749999985 0.0003565625 0.003718002136752131 0.001505071271929825 0.00036426282051282274
506.53295999999926 0.0037168402777777772 0.001490130208333332 0.0003550000000000003 0.0037284455128205087 0.0015011239035087709 0.00036282051282051476
510.05054999999925 0.00373125 0.0014894270833333335 0.0003541666666666668 0.003727938034188034 0.0015064967105263146 0.00036485042735042854
513.5681399999993 0.0037246527777777786 0.0014847916666666633 0.00035656250000000016 0.0037161858974358933 0.0015021107456140354 0.00036319444444444593
517.0857299999993 0.0037265625000000003 0.0014883854166666635 0.0003577083333333335 0.0037277777777777756 0.001506140350877193 0.00036028311965812106
520.6033199999994 0.003726909722222226 0.0014880208333333303 0.0003536458333333337 0.0037259615384615374 0.0015024122807017508 0.0003581196581196594
524.1209099999994 0.0037359375000000023 0.001486171874999997 0.00036500000000000025 0.0037291399572649555 0.0015013980263157882 0.0003594551282051293
527.6384999999995 0.0037447916666666636 0.0014812760416666655 0.00036541666666666694 0.0037277510683760636 0.0015053453947368413 0.0003598023504273515
531.1560899999995 0.003744010416666667 0.001480885416666667 0.00036531250000000035 0.003729220085470081 0.0015018092105263138 0.0003586004273504286
534.6736799999995 0.0037426215277777735 0.0014878906249999996 0.0003571874999999999 0.00372230235042735 0.0015026041666666664 0.0003620192307692325
538.1912699999996 0.003755034722222221 0.0014909635416666634 0.0003545833333333335 0.0037197649572649634 0.0014970394736842092 0.0003656517094017108
541.7088599999996 0.0037556423611111115 0.0014873437499999976 0.00035864583333333375 0.0037228098290598244 0.0014967927631578926 0.0003643162393162402
545.2264499999997 0.003771267361111114 0.0014811718749999968 0.00035447916666666684 0.003718189102564101 0.001492077850877191 0.0003621527777777791
548.7440399999997 0.003769444444444444 0.0014841145833333319 0.0003559375000000001 0.003713621794871793 0.0014878015350877176 0.00036185897435897534
552.2616299999997 0.00375894097222222 0.0014951562499999984 0.00035416666666666707 0.0037234775641025617 0.0014955866228070157 0.0003630341880341895
555.7792199999998 0.0037702256944444406 0.0014991145833333321 0.0003486458333333334 0.003726388888888886 0.0014977796052631559 0.0003584935897435912
559.2968099999998 0.003773958333333335 0.001488567708333333 0.00034677083333333364 0.0037213942307692295 0.0014961622807017523 0.00036458333333333503
562.8143999999999 0.0037714409722222203 0.0014904947916666651 0.0003497916666666669 0.0037242254273504257 0.0014924342105263153 0.00036258012820512955
566.3319899999999 0.0037683159722222206 0.0014949218750000008 0.00035156250000000004 0.0037248664529914498 0.0014914473684210499 0.0003561698717948735
569.84958 0.0037417534722222223 0.0014999739583333321 0.0003537499999999999 0.0037241987179487167 0.0014849780701754372 0.00035534188034188187
573.36717 0.0037468749999999998 0.0015015624999999992 0.0003542708333333335 0.003717467948717946 0.0014929002192982429 0.0003577991452991466
576.88476 0.003730208333333334 0.0015056770833333317 0.00035625000000000034 0.003718536324786322 0.0014849506578947355 0.0003575587606837618
580.4023500000001 0.0037428819444444428 0.0015038541666666646 0.00035895833333333363 0.003715678418803421 0.001483607456140349 0.0003590277777777791
583.9199400000001 0.0037330729166666654 0.001507760416666667 0.0003553125000000002 0.00371597222222222 0.001485581140350874 0.00035811965811965996
587.4375300000002 0.003747829861111112 0.001504062499999998 0.00035291666666666685 0.0037223023504273523 0.0014858004385964899 0.00035868055555555685
590.9551200000002 0.003734114583333335 0.0015025260416666646 0.0003487500000000001 0.0037164797008546963 0.0014885416666666647 0.00036153846153846354
594.4727100000002 0.003746180555555557 0.001499322916666669 0.0003558333333333335 0.003729967948717948 0.00149627192982456 0.00036047008547008695
597.9903000000003 0.003754340277777777 0.0015032291666666668 0.00035697916666666685 0.003726789529914526 0.0014992324561403465 0.00035881410256410353
601.5078900000003 0.003755034722222221 0.0015046614583333325 0.00035677083333333367 0.0037304754273504333 0.0015014528508771917 0.0003601495726495741
605.0254800000004 0.003738368055555557 0.0015032552083333317 0.00035156250000000037 0.003726362179487178 0.0015009868421052644 0.00035619658119658275
608.5430700000004 0.003735590277777776 0.0015104687499999955 0.0003543750000000002 0.0037236645299145252 0.0014904057017543842 0.00035878739316239447
612.0606600000004 0.0037393229166666647 0.0015103645833333325 0.00035145833333333334 0.003729941239316238 0.0015032894736842087 0.000359615384615386
615.5782500000005 0.0037265624999999994 0.0015108854166666658 0.0003524999999999999 0.0037314369658119633 0.0015076754385964898 0.0003603899572649589
619.0958400000005 0.003728732638888891 0.0015011718749999975 0.0003525000000000002 0.0037233974358974326 0.0014978344298245611 0.00036006944444444595
622.6134300000006 0.0037328993055555557 0.00149890625 0.0003510416666666667 0.003725053418803419 0.001499588815789473 0.0003564636752136768
626.1310200000006 0.003736197916666666 0.001500703124999998 0.0003505208333333337 0.00372716346153846 0.0015038651315789446 0.00035876068376068535
629.6486100000006 0.003740538194444445 0.0015037499999999997 0.0003551041666666669 0.003730475427350428 0.0015047971491228055 0.00035558226495726675
633.1662000000007 0.003738368055555555 0.0014989583333333322 0.00036052083333333357 0.0037276709401709374 0.001498656798245611 0.00035528846153846293
636.6837900000007 0.003751649305555554 0.001496432291666665 0.000361979166666667 0.0037221955128205115 0.001501891447368419 0.00035315170940171116
640.2013800000008 0.0037519965277777773 0.0014972395833333311 0.0003576041666666667 0.0037220085470085406 0.0015035635964912254 0.00036012286324786473
643.7189700000008 0.0037464409722222252 0.0014934374999999985 0.0003537500000000003 0.003715758547008544 0.0015074561403508745 0.00035670405982906104
647.2365600000008 0.003737413194444447 0.0014935156249999992 0.00035645833333333357 0.0037152243589743607 0.001509841008771929 0.00036052350427350573
650.7541500000009 0.0037282986111111132 0.0014925520833333316 0.00035 0.003710817307692303 0.0015058662280701732 0.0003580128205128217
654.2717400000009 0.003712152777777777 0.001494999999999999 0.0003537500000000001 0.0037110042735042682 0.0015049890350877185 0.0003622596153846166
657.789330000001 0.00371692708333333 0.0014952083333333323 0.00035031250000000004 0.0037069177350427356 0.0014958607456140337 0.0003571581196581217
661.306920000001 0.0037269097222222217 0.0014905208333333302 0.00035593750000000024 0.003707425213675211 0.0014962719298245583 0.0003586004273504291
664.824510000001 0.003738802083333331 0.001492109374999997 0.0003659375 0.0037071047008547004 0.0014976151315789464 0.00035809294871794997
668.3421000000011 0.0037286458333333316 0.0014927343749999975 0.00035895833333333336 0.0037046741452991445 0.0014977521929824557 0.000355715811965813
671.8596900000011 0.0037210069444444435 0.0014984895833333332 0.0003635416666666671 0.0037111378205128207 0.0014967927631578946 0.00035755876068376165
675.3772800000012 0.003717621527777777 0.0014938281249999995 0.0003542708333333334 0.00371583867521367 0.0014892269736842103 0.00036036324786324896
678.8948700000012 0.0037177083333333302 0.0014954947916666658 0.0003706250000000003 0.003710870726495722 0.0014840460526315783 0.00036252670940171045
682.4124600000013 0.0037274305555555576 0.0014903906249999978 0.0003575000000000005 0.003707211538461538 0.0014848958333333324 0.0003600160256410264
685.9300500000013 0.003731076388888888 0.0014918749999999965 0.00036312500000000033 0.003711404914529909 0.0014844572368421043 0.0003599091880341895
689.4476400000013 0.003726996527777776 0.0014922916666666663 0.00036781250000000014 0.003708466880341877 0.001478865131578946 0.00035448717948718066
692.9652300000014 0.003725434027777779 0.0014949479166666657 0.0003646875000000002 0.003716266025641024 0.0014855537280701755 0.00035611645299145464
696.4828200000014 0.0037355034722222225 0.0014890364583333316 0.00036937500000000024 0.0037153044871794886 0.001491968201754384 0.0003547008547008567
700.0004100000015 nan NaN NaN NaN NaN NaN
